amount,amount_log,item_count,orders_last_24h,total_orders,account_age_days,account_age_log,address_match,hour_of_day,day_of_week,is_weekend,is_high_risk_hour,payment_method_encoded,amount_per_item,order_velocity_flag,amount_x_velocity,new_account_high_amount,is_fraud,transaction_id,user_id,timestamp
168.61445063707507,5.133527923956166,4,1,4,184,5.220355825078324,1,4,2,0,1,0,42.15361265926877,0,168.61445063707507,0,0,TXN-0041335,user_10144,2025-05-07 04:31:37.480953
31.472371093608505,3.4803896075819303,13,1,6,115,4.7535901911063645,1,4,2,0,1,1,2.4209516225852696,0,31.472371093608505,0,0,TXN-0025887,user_15250,2025-05-07 04:35:37.333451
79.9633911195379,4.393997091019875,13,1,5,144,4.976733742420574,0,5,2,0,1,1,6.1510300861183005,0,79.9633911195379,0,1,TXN-0027901,user_12732,2025-05-07 05:14:37.349076
43.51738489671119,3.795879784716029,13,1,3,82,4.418840607796598,1,5,2,0,1,0,3.347491145900861,0,43.51738489671119,0,0,TXN-0008670,user_04371,2025-05-07 05:18:37.177565
194.56793366176623,5.275907805826831,16,1,2,370,5.916202062607435,0,5,2,0,1,0,12.16049585386039,0,194.56793366176623,0,1,TXN-0028022,user_09554,2025-05-07 05:21:37.349076
114.05102547089109,4.745375729704504,4,1,2,534,6.282266746896006,1,5,2,0,1,0,28.512756367722773,0,114.05102547089109,0,0,TXN-0019524,user_05087,2025-05-07 05:36:37.270949
59.498346512235955,4.102616034287049,14,1,3,149,5.0106352940962555,1,5,2,0,1,1,4.24988189373114,0,59.498346512235955,0,0,TXN-0019071,user_03511,2025-05-07 05:41:37.270949
133.74504102955544,4.903384407847029,16,1,4,1,0.6931471805599453,1,5,2,0,1,0,8.359065064347215,0,133.74504102955544,0,0,TXN-0030148,user_15683,2025-05-07 05:41:37.379991
67.95269340638225,4.233420666658123,8,1,4,366,5.905361848054571,1,5,2,0,1,1,8.494086675797782,0,67.95269340638225,0,0,TXN-0004812,user_02279,2025-05-07 05:50:37.122298
20.72724197125886,3.078566863583383,18,1,2,905,6.80903930604298,1,5,2,0,1,1,1.1515134428477145,0,20.72724197125886,0,0,TXN-0030915,user_03887,2025-05-07 05:52:37.387046
112.2694137385326,4.729769173411575,13,1,5,709,6.565264970035361,1,6,2,0,0,0,8.636108749117893,0,112.2694137385326,0,0,TXN-0028026,user_06715,2025-05-07 06:02:37.349076
208.8517118512487,5.346401147245726,13,1,2,698,6.54965074223381,1,6,2,0,0,0,16.0655162962499,0,208.8517118512487,0,0,TXN-0031128,user_08353,2025-05-07 06:17:37.389048
114.89567284997028,4.752690414445713,1,1,5,220,5.3981627015177525,1,6,2,0,0,1,114.89567284997028,0,114.89567284997028,0,0,TXN-0024731,user_02410,2025-05-07 06:18:37.317826
135.44178032418196,4.915898005868877,12,1,6,368,5.910796644040527,1,6,2,0,0,1,11.286815027015164,0,135.44178032418196,0,0,TXN-0033284,user_11706,2025-05-07 06:20:37.397304
243.06845638451614,5.497448744896833,18,1,3,2092,7.646353722445999,1,6,2,0,0,0,13.503803132473118,0,243.06845638451614,0,0,TXN-0044976,user_15780,2025-05-07 06:31:37.504743
99.65839748573622,4.611732581151314,1,1,3,832,6.725033642166843,1,6,2,0,0,0,99.65839748573622,0,99.65839748573622,0,0,TXN-0019578,user_08224,2025-05-07 06:32:37.270949
179.01416196454903,5.19303552537612,16,1,9,5,1.791759469228055,1,6,2,0,0,0,11.188385122784315,0,179.01416196454903,0,0,TXN-0049118,user_06686,2025-05-07 06:33:37.535994
53.609320541213584,4.000204574065301,16,1,6,57,4.060443010546419,1,6,2,0,0,1,3.350582533825849,0,53.609320541213584,0,0,TXN-0002471,user_12823,2025-05-07 06:34:37.090999
55.95296552764978,4.042225761015953,12,1,3,1379,7.22983877815125,1,6,2,0,0,0,4.662747127304148,0,55.95296552764978,0,0,TXN-0040345,user_13020,2025-05-07 06:45:37.472769
147.2437971584626,4.998858196587408,13,1,6,34,3.5553480614894135,1,6,2,0,0,0,11.326445935266353,0,147.2437971584626,0,0,TXN-0033765,user_13113,2025-05-07 06:56:37.413701
638.8135133329968,6.461176748475546,3,1,2,67,4.219507705176107,0,7,2,0,0,0,212.93783777766558,0,638.8135133329968,0,1,TXN-0011090,user_11883,2025-05-07 07:00:37.193190
125.87744604860501,4.843221628811038,8,1,2,145,4.983606621708336,1,7,2,0,0,0,15.734680756075626,0,125.87744604860501,0,0,TXN-0041055,user_11082,2025-05-07 07:09:37.478951
86.77463732647483,4.474772590191501,19,1,3,349,5.857933154483459,1,7,2,0,0,0,4.567086175077622,0,86.77463732647483,0,0,TXN-0045720,user_09323,2025-05-07 07:12:37.504743
50.20879597451107,3.9359113136673236,9,1,2,1286,7.160069207596127,0,7,2,0,0,2,5.578755108279008,0,50.20879597451107,0,0,TXN-0023755,user_09447,2025-05-07 07:23:37.317826
38.2246590889938,3.669305607414822,14,1,5,198,5.293304824724492,1,7,2,0,0,2,2.730332792070986,0,38.2246590889938,0,0,TXN-0006351,user_12317,2025-05-07 07:33:37.155770
109.47822037171952,4.704818400822489,4,1,6,712,6.569481420414296,1,7,2,0,0,2,27.36955509292988,0,109.47822037171952,0,0,TXN-0001858,user_05020,2025-05-07 07:51:37.090999
90.01160520350423,4.5109870280944655,16,1,2,206,5.332718793265369,1,8,2,0,0,0,5.6257253252190145,0,90.01160520350423,0,0,TXN-0021914,user_02649,2025-05-07 08:06:37.286576
107.3280880782799,4.685164474750496,2,1,5,18,2.9444389791664403,1,8,2,0,0,0,53.66404403913995,0,107.3280880782799,0,0,TXN-0014706,user_02563,2025-05-07 08:36:37.224444
36.40312142463,3.6217541614894526,9,1,2,103,4.6443908991413725,1,8,2,0,0,0,4.0447912694033334,0,36.40312142463,0,0,TXN-0019233,user_01321,2025-05-07 08:37:37.270949
92.94916039822107,4.542753789132166,18,1,4,67,4.219507705176107,1,8,2,0,0,0,5.163842244345615,0,92.94916039822107,0,0,TXN-0025859,user_03877,2025-05-07 08:40:37.333451
171.8258389121902,5.152284375933189,18,1,3,86,4.465908118654584,1,8,2,0,0,1,9.545879939566122,0,171.8258389121902,0,0,TXN-0026199,user_05437,2025-05-07 08:43:37.333451
60.195383345532136,4.114071751142357,8,1,8,33,3.5263605246161616,0,8,2,0,0,0,7.524422918191517,0,60.195383345532136,0,0,TXN-0021490,user_01287,2025-05-07 08:48:37.286576
44.64117192824759,3.8208102023208173,17,1,1,50,3.9318256327243257,1,8,2,0,0,0,2.625951289896917,0,44.64117192824759,0,0,TXN-0007533,user_01200,2025-05-07 08:57:37.161884
24.444895732927534,3.2365151622893285,14,1,6,202,5.313205979041787,1,9,2,0,0,1,1.7460639809233953,0,24.444895732927534,0,0,TXN-0038531,user_12109,2025-05-07 09:02:37.446035
89.33630782207355,4.5035394595891125,9,1,3,187,5.236441962829949,1,9,2,0,0,0,9.92625642467484,0,89.33630782207355,0,0,TXN-0008721,user_11222,2025-05-07 09:15:37.177565
93.75038449684884,4.551245901968538,12,1,3,9,2.302585092994046,1,9,2,0,0,1,7.8125320414040695,0,93.75038449684884,0,0,TXN-0007676,user_00902,2025-05-07 09:34:37.161884
69.74058890481659,4.25901950866234,5,1,9,20,3.044522437723423,1,9,2,0,0,0,13.948117780963319,0,69.74058890481659,0,0,TXN-0041888,user_10850,2025-05-07 09:40:37.485953
36.176249153442775,3.6156700937572808,8,1,3,184,5.220355825078324,1,9,2,0,0,2,4.522031144180347,0,36.176249153442775,0,0,TXN-0006265,user_04027,2025-05-07 09:41:37.153721
245.37028343477328,5.506835621442955,6,1,5,1211,7.10002716662926,1,9,2,0,0,1,40.89504723912888,0,245.37028343477328,0,0,TXN-0006202,user_08138,2025-05-07 09:42:37.153721
366.2825991470738,5.90613157666139,19,1,4,706,6.561030665896573,1,9,2,0,0,0,19.278031534056517,0,366.2825991470738,0,1,TXN-0018863,user_15976,2025-05-07 09:45:37.269871
90.2042218812178,4.513101188566031,9,1,4,137,4.927253685157205,1,9,2,0,0,0,10.022691320135312,0,90.2042218812178,0,0,TXN-0013026,user_07159,2025-05-07 09:51:37.208815
146.83811241928976,4.9961178400852,2,1,3,1280,7.155396301896734,1,10,2,0,0,1,73.41905620964488,0,146.83811241928976,0,0,TXN-0012763,user_12320,2025-05-07 10:00:37.208815
62.466764720758704,4.150516378657899,9,1,6,155,5.049856007249537,1,10,2,0,0,1,6.940751635639856,0,62.466764720758704,0,0,TXN-0020337,user_09705,2025-05-07 10:00:37.270949
380.63913410633626,5.9444754870055245,1,1,5,638,6.459904454377535,1,10,2,0,0,0,380.63913410633626,0,380.63913410633626,0,0,TXN-0008493,user_04349,2025-05-07 10:03:37.161884
76.14305730373896,4.345661585177738,5,1,6,406,6.008813185442595,1,10,2,0,0,1,15.228611460747791,0,76.14305730373896,0,0,TXN-0000294,user_11465,2025-05-07 10:05:37.028510
60.26766054501149,4.115252143292924,3,1,10,241,5.488937726156687,0,10,2,0,0,0,20.089220181670495,0,60.26766054501149,0,0,TXN-0049572,user_11940,2025-05-07 10:25:37.551618
56.006694431703544,4.043168707108526,13,1,4,81,4.406719247264253,1,10,2,0,0,0,4.308207263977196,0,56.006694431703544,0,0,TXN-0008919,user_06902,2025-05-07 10:36:37.177565
77.56124084640022,4.3638784588094595,15,1,5,581,6.366470447731438,0,10,2,0,0,1,5.170749389760015,0,77.56124084640022,0,0,TXN-0007041,user_11596,2025-05-07 10:39:37.161884
97.94944865206269,4.594609100047833,5,1,3,419,6.040254711277414,1,10,2,0,0,1,19.589889730412537,0,97.94944865206269,0,0,TXN-0011781,user_01450,2025-05-07 10:46:37.193190
179.4290330774198,5.195337531915767,5,1,6,83,4.430816798843313,1,10,2,0,0,0,35.88580661548396,0,179.4290330774198,0,0,TXN-0030630,user_02073,2025-05-07 10:51:37.385047
11.904886263208343,2.557606019742227,1,1,2,1037,6.945051063725834,1,11,2,0,0,0,11.904886263208343,0,11.904886263208343,0,0,TXN-0025618,user_03455,2025-05-07 11:14:37.333451
29.72900780894669,3.425207088245508,4,1,4,122,4.812184355372417,1,11,2,0,0,0,7.432251952236673,0,29.72900780894669,0,0,TXN-0045431,user_09427,2025-05-07 11:30:37.504743
147.20557420226564,4.998600324855494,7,1,1,423,6.049733455231958,1,12,2,0,0,0,21.029367743180806,0,147.20557420226564,0,0,TXN-0004287,user_09737,2025-05-07 12:28:37.122298
80.58281507302348,4.401618640195552,16,1,5,443,6.095824562432225,1,12,2,0,0,0,5.036425942063968,0,80.58281507302348,0,0,TXN-0010856,user_00138,2025-05-07 12:34:37.193190
26.683694536750448,3.3208435949912194,5,1,4,54,4.007333185232471,1,12,2,0,0,0,5.33673890735009,0,26.683694536750448,0,0,TXN-0040361,user_11002,2025-05-07 12:35:37.472769
174.63297616872018,5.168396454964043,19,1,2,255,5.545177444479562,1,12,2,0,0,0,9.191209272037904,0,174.63297616872018,0,0,TXN-0018140,user_06369,2025-05-07 12:39:37.262872
48.014656844578944,3.892119372660496,5,1,4,173,5.159055299214529,1,12,2,0,0,1,9.602931368915788,0,48.014656844578944,0,0,TXN-0008047,user_05805,2025-05-07 12:49:37.161884
65.38823845010583,4.195519909017188,8,1,13,175,5.170483995038151,1,12,2,0,0,0,8.173529806263229,0,65.38823845010583,0,0,TXN-0037637,user_04335,2025-05-07 12:52:37.446035
206.27512056772923,5.334046995682148,14,1,4,741,6.60934924316738,1,13,2,0,0,0,14.73393718340923,0,206.27512056772923,0,0,TXN-0004008,user_07238,2025-05-07 13:29:37.122298
213.8070603315803,5.36974023142218,19,1,5,102,4.634728988229636,1,13,2,0,0,2,11.25300317534633,0,213.8070603315803,0,0,TXN-0014420,user_11365,2025-05-07 13:53:37.224444
90.50861552742276,4.516433126618464,11,1,5,242,5.493061443340548,1,13,2,0,0,0,8.228055957038434,0,90.50861552742276,0,0,TXN-0045846,user_14941,2025-05-07 13:53:37.520366
29.95173149884876,3.432428942601241,10,1,5,584,6.371611847231857,1,13,2,0,0,0,2.995173149884876,0,29.95173149884876,0,0,TXN-0049518,user_04550,2025-05-07 13:54:37.551618
258.1693992569098,5.55748189908626,4,1,5,29,3.4011973816621555,1,14,2,0,0,0,64.54234981422745,0,258.1693992569098,0,0,TXN-0002349,user_13991,2025-05-07 14:02:37.090999
53.46255829701871,3.997513461849574,12,1,6,38,3.6635616461296463,1,14,2,0,0,0,4.455213191418226,0,53.46255829701871,0,0,TXN-0009960,user_05905,2025-05-07 14:12:37.177565
185.04906669018388,5.226010438333846,13,1,4,267,5.5909869805108565,1,14,2,0,0,1,14.234543591552606,0,185.04906669018388,0,0,TXN-0027407,user_04462,2025-05-07 14:29:37.349076
115.50992771775397,4.757976485836446,3,1,5,316,5.75890177387728,1,14,2,0,0,2,38.50330923925132,0,115.50992771775397,0,0,TXN-0028706,user_12536,2025-05-07 14:30:37.367895
46.375222776007476,3.8580993657874703,14,1,6,250,5.5254529391317835,0,14,2,0,0,2,3.3125159125719628,0,46.375222776007476,0,0,TXN-0033292,user_07484,2025-05-07 14:35:37.397304
31.31937800607329,3.4756669886061164,3,1,2,73,4.30406509320417,1,14,2,0,0,2,10.439792668691096,0,31.31937800607329,0,0,TXN-0046576,user_07076,2025-05-07 14:51:37.520366
53.41774144211184,3.9966902301438325,1,1,2,244,5.501258210544727,1,14,2,0,0,1,53.41774144211184,0,53.41774144211184,0,0,TXN-0017614,user_01433,2025-05-07 14:59:37.257878
82.97311035811059,4.430496632811241,14,1,4,388,5.963579343618446,1,14,2,0,0,0,5.926650739865042,0,82.97311035811059,0,0,TXN-0046047,user_08124,2025-05-07 14:59:37.520366
48.2502386737516,3.8969142137739006,1,1,2,347,5.8522024797744745,0,15,2,0,0,1,48.2502386737516,0,48.2502386737516,0,0,TXN-0020698,user_01788,2025-05-07 15:13:37.286576
60.779456264916,4.123570886301106,1,1,5,343,5.840641657373398,1,15,2,0,0,0,60.779456264916,0,60.779456264916,0,0,TXN-0008618,user_05489,2025-05-07 15:26:37.161884
191.25669392480086,5.258831426634212,16,1,3,719,6.579251212010101,1,15,2,0,0,0,11.953543370300054,0,191.25669392480086,0,0,TXN-0034845,user_00128,2025-05-07 15:37:37.422755
47.11594814070335,3.873613684333909,15,1,2,677,6.519147287940395,0,15,2,0,0,0,3.1410632093802233,0,47.11594814070335,0,0,TXN-0018279,user_02782,2025-05-07 15:55:37.263874
109.88884225659329,4.708528278443432,14,1,5,287,5.662960480135946,1,16,2,0,0,2,7.849203018328092,0,109.88884225659329,0,0,TXN-0035126,user_16524,2025-05-07 16:01:37.425756
65.41007107916037,4.195848717860141,4,1,3,87,4.477336814478207,1,16,2,0,0,0,16.352517769790094,0,65.41007107916037,0,0,TXN-0037192,user_05938,2025-05-07 16:01:37.430354
74.34580395291331,4.322088236102039,8,2,6,57,4.060443010546419,1,16,2,0,0,0,9.293225494114164,0,148.69160790582663,0,0,TXN-0037013,user_12823,2025-05-07 16:08:37.430354
52.95878152292311,3.9882204499675318,3,1,2,431,6.068425588244111,1,16,2,0,0,0,17.652927174307703,0,52.95878152292311,0,0,TXN-0045467,user_13238,2025-05-07 16:25:37.504743
107.21184832729602,4.684090864366393,10,1,4,2,1.0986122886681098,1,16,2,0,0,0,10.721184832729602,0,107.21184832729602,0,0,TXN-0010197,user_12658,2025-05-07 16:43:37.177565
27.41244160600306,3.346827133954484,17,1,8,36,3.6109179126442243,1,16,2,0,0,0,1.6124965650590035,0,27.41244160600306,0,0,TXN-0004629,user_07727,2025-05-07 16:46:37.122298
62.12974545665453,4.145192060320946,12,1,1,86,4.465908118654584,0,17,2,0,0,0,5.177478788054544,0,62.12974545665453,0,0,TXN-0020478,user_15606,2025-05-07 17:25:37.286576
18.846380078944254,2.9880216267217574,17,1,4,73,4.30406509320417,1,17,2,0,0,0,1.1086105928790737,0,18.846380078944254,0,0,TXN-0010711,user_12439,2025-05-07 17:26:37.193190
127.82007172617391,4.858416637912363,9,1,2,121,4.804021044733257,1,17,2,0,0,2,14.202230191797101,0,127.82007172617391,0,0,TXN-0028341,user_14115,2025-05-07 17:29:37.349076
88.41531751136904,4.493292004319201,1,1,7,64,4.174387269895637,0,17,2,0,0,0,88.41531751136904,0,88.41531751136904,0,0,TXN-0024866,user_02972,2025-05-07 17:47:37.317826
20.325551128566246,3.0599059372907376,10,1,2,67,4.219507705176107,1,18,2,0,0,0,2.032555112856625,0,20.325551128566246,0,0,TXN-0029331,user_13082,2025-05-07 18:07:37.372896
61.19476718518223,4.130270867350512,12,1,3,22,3.1354942159291497,1,18,2,0,0,0,5.099563932098519,0,61.19476718518223,0,0,TXN-0031673,user_01622,2025-05-07 18:13:37.394050
50.97603242035677,3.9507826973343225,15,1,6,105,4.663439094112067,1,18,2,0,0,2,3.3984021613571183,0,50.97603242035677,0,0,TXN-0027954,user_03003,2025-05-07 18:35:37.349076
131.93558266302085,4.8898646700112804,3,1,3,187,5.236441962829949,0,19,2,0,0,0,43.97852755434028,0,131.93558266302085,0,0,TXN-0000836,user_06209,2025-05-07 19:00:37.059754
86.08042490293306,4.466832115809346,11,1,5,255,5.545177444479562,1,19,2,0,0,0,7.825493172993915,0,86.08042490293306,0,0,TXN-0016017,user_07892,2025-05-07 19:09:37.240066
197.5843182054608,5.291213786788804,12,1,4,108,4.6913478822291435,1,19,2,0,0,0,16.465359850455066,0,197.5843182054608,0,0,TXN-0020105,user_04926,2025-05-07 19:10:37.270949
45.77569259033712,3.8453636788990018,6,1,5,321,5.7745515455444085,1,19,2,0,0,0,7.62928209838952,0,45.77569259033712,0,0,TXN-0014811,user_10873,2025-05-07 19:11:37.224444
189.85855625514037,5.251532610542287,15,1,5,99,4.605170185988092,1,19,2,0,0,2,12.657237083676025,0,189.85855625514037,0,0,TXN-0039129,user_06065,2025-05-07 19:15:37.461712
69.76921967117683,4.259424155761209,1,1,3,30,3.4339872044851463,1,19,2,0,0,2,69.76921967117683,0,69.76921967117683,0,0,TXN-0024518,user_09280,2025-05-07 19:23:37.317826
114.24455068546224,4.74705639820326,17,1,3,133,4.897839799950911,1,19,2,0,0,0,6.720267687380132,0,114.24455068546224,0,0,TXN-0022488,user_01731,2025-05-07 19:31:37.302200
499.308446604477,6.2152248014307485,5,1,3,1006,6.914730892718563,0,19,2,0,0,0,99.86168932089541,0,499.308446604477,0,1,TXN-0025737,user_06609,2025-05-07 19:39:37.333451
46.10636058440954,3.852408036159697,2,1,7,779,6.659293919683638,1,19,2,0,0,0,23.05318029220477,0,46.10636058440954,0,0,TXN-0001929,user_12872,2025-05-07 19:41:37.090999
98.48497585210396,4.600006636302167,14,1,3,64,4.174387269895637,1,19,2,0,0,1,7.03464113229314,0,98.48497585210396,0,0,TXN-0008125,user_03949,2025-05-07 19:41:37.161884
87.29747006815087,4.48071145564963,6,1,6,1498,7.312553498102598,1,19,2,0,0,0,14.549578344691811,0,87.29747006815087,0,0,TXN-0043741,user_02110,2025-05-07 19:45:37.489060
136.9757931339192,4.927078257697659,8,2,7,64,4.174387269895637,1,19,2,0,0,2,17.1219741417399,0,273.9515862678384,0,0,TXN-0037669,user_02972,2025-05-07 19:48:37.446035
79.1218945303077,4.383549156677658,14,1,3,1055,6.962243464266207,1,19,2,0,0,1,5.651563895021979,0,79.1218945303077,0,0,TXN-0046097,user_13080,2025-05-07 19:49:37.520366
45.32863093501964,3.8357601487009747,16,1,6,316,5.75890177387728,0,19,2,0,0,0,2.8330394334387274,0,45.32863093501964,0,0,TXN-0017156,user_14727,2025-05-07 19:50:37.240066
38.69702639049446,3.6812762828851913,16,1,4,581,6.366470447731438,1,20,2,0,0,0,2.4185641494059036,0,38.69702639049446,0,0,TXN-0030573,user_13710,2025-05-07 20:01:37.384045
201.50493984368111,5.310764280538841,10,1,4,29,3.4011973816621555,1,20,2,0,0,2,20.15049398436811,0,201.50493984368111,0,0,TXN-0034098,user_06864,2025-05-07 20:07:37.416755
157.90150559017945,5.068284548577577,5,1,3,307,5.730099782973574,0,20,2,0,0,2,31.58030111803589,0,157.90150559017945,0,0,TXN-0049681,user_05499,2025-05-07 20:07:37.551618
271.85988640372403,5.60895842681757,18,1,7,432,6.07073772800249,0,20,2,0,0,0,15.103327022429113,0,271.85988640372403,0,0,TXN-0027135,user_03214,2025-05-07 20:25:37.349076
8.682057560631314,2.2702744366177106,18,1,3,218,5.389071729816501,1,20,2,0,0,2,0.48233653114618413,0,8.682057560631314,0,0,TXN-0011261,user_00539,2025-05-07 20:27:37.193190
100.1868979717621,4.616969281789638,4,1,8,192,5.262690188904886,1,20,2,0,0,0,25.046724492940523,0,100.1868979717621,0,0,TXN-0026650,user_09378,2025-05-07 20:37:37.333451
49.83698884691686,3.9286242165364578,3,1,7,790,6.673297967767654,1,20,2,0,0,0,16.612329615638952,0,49.83698884691686,0,0,TXN-0042795,user_14616,2025-05-07 20:50:37.489060
352.57932551408544,5.868107860485372,9,1,2,578,6.361302477572996,1,20,2,0,0,2,39.17548061267616,0,352.57932551408544,0,0,TXN-0033076,user_00309,2025-05-07 20:51:37.397304
128.1003318560914,4.86058986838447,10,1,3,268,5.594711379601839,1,20,2,0,0,2,12.81003318560914,0,128.1003318560914,0,0,TXN-0030497,user_15696,2025-05-07 20:55:37.384045
114.67933922801711,4.750822046326515,14,1,6,123,4.820281565605037,1,21,2,0,0,0,8.191381373429794,0,114.67933922801711,0,0,TXN-0049376,user_07431,2025-05-07 21:10:37.551618
109.03247229583445,4.70077552491808,11,1,8,126,4.844187086458591,1,21,2,0,0,2,9.91204293598495,0,109.03247229583445,0,0,TXN-0012156,user_12791,2025-05-07 21:27:37.208815
97.33520580377048,4.588382109562654,14,1,5,183,5.214935757608986,1,21,2,0,0,0,6.95251470026932,0,97.33520580377048,0,0,TXN-0024554,user_04242,2025-05-07 21:29:37.317826
42.093126052783,3.763363496055584,18,1,3,77,4.356708826689592,1,21,2,0,0,0,2.338507002932389,0,42.093126052783,0,0,TXN-0039073,user_07541,2025-05-07 21:36:37.461712
129.45021240025588,4.870991639793416,8,1,4,267,5.5909869805108565,1,22,2,0,0,0,16.181276550031985,0,129.45021240025588,0,0,TXN-0007996,user_09655,2025-05-07 22:01:37.161884
80.50081899471678,4.400613069211256,11,2,7,156,5.056245805348308,1,22,2,0,0,1,7.31825627224698,0,161.00163798943356,0,0,TXN-0019673,user_14026,2025-05-07 22:05:37.270949
634.9393454740834,6.455103190040792,7,1,3,2306,7.7437032581737535,0,22,2,0,0,0,90.70562078201192,0,634.9393454740834,0,1,TXN-0047679,user_12960,2025-05-07 22:06:37.535994
98.38758306836382,4.599027187030184,4,1,3,69,4.248495242049359,1,22,2,0,0,0,24.596895767090956,0,98.38758306836382,0,0,TXN-0032530,user_06234,2025-05-07 22:13:37.397304
165.3738948485946,5.114237634160349,10,1,2,468,6.150602768446279,1,22,2,0,0,0,16.53738948485946,0,165.3738948485946,0,0,TXN-0039225,user_06102,2025-05-07 22:27:37.462770
91.45863348857647,4.5267613389632615,4,1,4,297,5.697093486505405,1,22,2,0,0,2,22.864658372144117,0,91.45863348857647,0,0,TXN-0000699,user_03388,2025-05-07 22:28:37.044131
46.55282040073267,3.8618411016536656,12,1,3,551,6.313548046277095,0,22,2,0,0,1,3.879401700061056,0,46.55282040073267,0,0,TXN-0041121,user_14632,2025-05-07 22:56:37.478951
128.49254279247856,4.86362329486747,7,1,2,943,6.8501261661455,1,23,2,0,0,2,18.35607754178265,0,128.49254279247856,0,0,TXN-0039122,user_11945,2025-05-07 23:00:37.461712
52.10572061955411,3.972284655393404,13,1,4,336,5.820082930352362,1,23,2,0,0,2,4.008132355350316,0,52.10572061955411,0,0,TXN-0043540,user_16607,2025-05-07 23:00:37.489060
37.94661565910299,3.6621918791733132,8,1,5,174,5.1647859739235145,1,23,2,0,0,1,4.743326957387874,0,37.94661565910299,0,0,TXN-0022605,user_05036,2025-05-07 23:36:37.302200
189.962421905199,5.252076664738162,9,1,4,1575,7.362645270417825,1,23,2,0,0,0,21.106935767244334,0,189.962421905199,0,0,TXN-0020260,user_00442,2025-05-07 23:39:37.270949
134.4532172759691,4.908626320747867,4,1,1,869,6.76849321164863,0,23,2,0,0,0,33.61330431899228,0,134.4532172759691,0,0,TXN-0045895,user_16133,2025-05-07 23:40:37.520366
242.42221275927054,5.494797436698704,12,1,2,332,5.808142489980444,1,23,2,0,0,0,20.201851063272546,0,242.42221275927054,0,0,TXN-0035899,user_15357,2025-05-07 23:59:37.430354
60.895066768821366,4.12544047972657,2,1,8,1625,7.3938782901077555,1,0,3,0,1,0,30.447533384410683,0,60.895066768821366,0,0,TXN-0022855,user_06421,2025-05-08 00:15:37.302200
72.30262695598012,4.294596446667616,9,1,4,985,6.893656354602635,1,0,3,0,1,1,8.033625217331124,0,72.30262695598012,0,0,TXN-0029140,user_09750,2025-05-08 00:23:37.371898
22.619491162139724,3.1620722678673867,19,1,4,2175,7.685243607975833,1,0,3,0,1,2,1.1904995348494591,0,22.619491162139724,0,0,TXN-0007583,user_07599,2025-05-08 00:36:37.161884
